filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
10_18-34-22.999.jpeg,12028,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":50,""cy"":163}","{}"
10_18-34-22.999.jpeg,12028,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":82,""cy"":154}","{}"
10_18-34-22.999.jpeg,12028,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":114,""cy"":169}","{}"
10_18-34-22.999.jpeg,12028,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":144,""cy"":179}","{}"
10_18-34-23.159.jpeg,12052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":186}","{}"
10_18-34-23.159.jpeg,12052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":43,""cy"":186}","{}"
10_18-34-23.159.jpeg,12052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":48,""cy"":162}","{}"
10_18-34-23.159.jpeg,12052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":84,""cy"":155}","{}"
10_18-34-23.159.jpeg,12052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":110,""cy"":168}","{}"
10_18-34-23.159.jpeg,12052,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":143,""cy"":177}","{}"
10_18-34-23.313.jpeg,12005,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":23,""cy"":187}","{}"
10_18-34-23.313.jpeg,12005,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":42,""cy"":186}","{}"
10_18-34-23.313.jpeg,12005,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":49,""cy"":162}","{}"
10_18-34-23.313.jpeg,12005,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":85,""cy"":156}","{}"
10_18-34-23.313.jpeg,12005,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":110,""cy"":172}","{}"
10_18-34-23.313.jpeg,12005,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":144,""cy"":177}","{}"
10_18-34-23.485.jpeg,11953,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":25,""cy"":186}","{}"
10_18-34-23.485.jpeg,11953,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":42,""cy"":186}","{}"
10_18-34-23.485.jpeg,11953,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":48,""cy"":163}","{}"
10_18-34-23.485.jpeg,11953,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":85,""cy"":158}","{}"
10_18-34-23.485.jpeg,11953,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":112,""cy"":172}","{}"
10_18-34-23.485.jpeg,11953,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":145,""cy"":178}","{}"
10_18-34-23.801.jpeg,11911,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":186}","{}"
10_18-34-23.801.jpeg,11911,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":42,""cy"":184}","{}"
10_18-34-23.801.jpeg,11911,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":50,""cy"":161}","{}"
10_18-34-23.801.jpeg,11911,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":84,""cy"":156}","{}"
10_18-34-23.801.jpeg,11911,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":113,""cy"":174}","{}"
10_18-34-23.801.jpeg,11911,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":144,""cy"":178}","{}"
10_18-34-24.322.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":186}","{}"
10_18-34-24.322.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":40,""cy"":186}","{}"
10_18-34-24.322.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":48,""cy"":162}","{}"
10_18-34-24.322.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":83,""cy"":157}","{}"
10_18-34-24.322.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":112,""cy"":172}","{}"
10_18-34-24.322.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":144,""cy"":178}","{}"
10_18-34-24.598.jpeg,11916,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":186}","{}"
10_18-34-24.598.jpeg,11916,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":40,""cy"":186}","{}"
10_18-34-24.598.jpeg,11916,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":48,""cy"":163}","{}"
10_18-34-24.598.jpeg,11916,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":82,""cy"":158}","{}"
10_18-34-24.598.jpeg,11916,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":112,""cy"":173}","{}"
10_18-34-24.598.jpeg,11916,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":146,""cy"":179}","{}"
10_18-34-24.912.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":25,""cy"":186}","{}"
10_18-34-24.912.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":41,""cy"":186}","{}"
10_18-34-24.912.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":48,""cy"":165}","{}"
10_18-34-24.912.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":84,""cy"":161}","{}"
10_18-34-24.912.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":113,""cy"":174}","{}"
10_18-34-24.912.jpeg,11946,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":145,""cy"":178}","{}"
10_18-34-25.068.jpeg,12073,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":25,""cy"":186}","{}"
10_18-34-25.068.jpeg,12073,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":40,""cy"":186}","{}"
10_18-34-25.068.jpeg,12073,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":50,""cy"":164}","{}"
10_18-34-25.068.jpeg,12073,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":86,""cy"":162}","{}"
10_18-34-25.068.jpeg,12073,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":113,""cy"":174}","{}"
10_18-34-25.068.jpeg,12073,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":145,""cy"":177}","{}"
10_18-34-25.396.jpeg,12039,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":23,""cy"":185}","{}"
10_18-34-25.396.jpeg,12039,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":40,""cy"":185}","{}"
10_18-34-25.396.jpeg,12039,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":48,""cy"":164}","{}"
10_18-34-25.396.jpeg,12039,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":90,""cy"":165}","{}"
10_18-34-25.396.jpeg,12039,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":112,""cy"":174}","{}"
10_18-34-25.396.jpeg,12039,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":144,""cy"":178}","{}"
10_18-34-26.546.jpeg,11964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":185}","{}"
10_18-34-26.546.jpeg,11964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":41,""cy"":185}","{}"
10_18-34-26.546.jpeg,11964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":50,""cy"":163}","{}"
10_18-34-26.546.jpeg,11964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":83,""cy"":160}","{}"
10_18-34-26.546.jpeg,11964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":112,""cy"":174}","{}"
10_18-34-26.546.jpeg,11964,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":144,""cy"":176}","{}"
10_18-34-26.851.jpeg,12011,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":23,""cy"":185}","{}"
10_18-34-26.851.jpeg,12011,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":42,""cy"":184}","{}"
10_18-34-26.851.jpeg,12011,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":48,""cy"":163}","{}"
10_18-34-26.851.jpeg,12011,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":86,""cy"":162}","{}"
10_18-34-26.851.jpeg,12011,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":112,""cy"":174}","{}"
10_18-34-26.851.jpeg,12011,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":144,""cy"":177}","{}"
10_18-34-27.345.jpeg,12078,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":22,""cy"":185}","{}"
10_18-34-27.345.jpeg,12078,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":41,""cy"":185}","{}"
10_18-34-27.345.jpeg,12078,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":48,""cy"":163}","{}"
10_18-34-27.345.jpeg,12078,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":86,""cy"":161}","{}"
10_18-34-27.345.jpeg,12078,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":111,""cy"":174}","{}"
10_18-34-27.345.jpeg,12078,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":144,""cy"":178}","{}"
10_18-34-27.517.jpeg,12054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":186}","{}"
10_18-34-27.517.jpeg,12054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":41,""cy"":185}","{}"
10_18-34-27.517.jpeg,12054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":48,""cy"":164}","{}"
10_18-34-27.517.jpeg,12054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":86,""cy"":162}","{}"
10_18-34-27.517.jpeg,12054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":111,""cy"":174}","{}"
10_18-34-27.517.jpeg,12054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":144,""cy"":177}","{}"
10_18-34-27.869.jpeg,11990,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":185}","{}"
10_18-34-27.869.jpeg,11990,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":41,""cy"":185}","{}"
10_18-34-27.869.jpeg,11990,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":49,""cy"":163}","{}"
10_18-34-27.869.jpeg,11990,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":84,""cy"":160}","{}"
10_18-34-27.869.jpeg,11990,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":112,""cy"":174}","{}"
10_18-34-27.869.jpeg,11990,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":143,""cy"":178}","{}"
10_18-34-28.619.jpeg,12057,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":186}","{}"
10_18-34-28.619.jpeg,12057,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":41,""cy"":185}","{}"
10_18-34-28.619.jpeg,12057,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":48,""cy"":163}","{}"
10_18-34-28.619.jpeg,12057,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":86,""cy"":161}","{}"
10_18-34-28.619.jpeg,12057,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":111,""cy"":174}","{}"
10_18-34-28.619.jpeg,12057,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":144,""cy"":178}","{}"
10_18-34-29.109.jpeg,12034,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":23,""cy"":186}","{}"
10_18-34-29.109.jpeg,12034,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":40,""cy"":186}","{}"
10_18-34-29.109.jpeg,12034,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":49,""cy"":164}","{}"
10_18-34-29.109.jpeg,12034,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":83,""cy"":162}","{}"
10_18-34-29.109.jpeg,12034,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":112,""cy"":175}","{}"
10_18-34-29.109.jpeg,12034,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":145,""cy"":178}","{}"
10_18-34-29.278.jpeg,12069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":186}","{}"
10_18-34-29.278.jpeg,12069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":42,""cy"":185}","{}"
10_18-34-29.278.jpeg,12069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":50,""cy"":163}","{}"
10_18-34-29.278.jpeg,12069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":88,""cy"":162}","{}"
10_18-34-29.278.jpeg,12069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":114,""cy"":174}","{}"
10_18-34-29.278.jpeg,12069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":145,""cy"":178}","{}"
10_18-34-29.430.jpeg,11969,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":23,""cy"":185}","{}"
10_18-34-29.430.jpeg,11969,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":41,""cy"":185}","{}"
10_18-34-29.430.jpeg,11969,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":50,""cy"":164}","{}"
10_18-34-29.430.jpeg,11969,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":86,""cy"":162}","{}"
10_18-34-29.430.jpeg,11969,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":114,""cy"":174}","{}"
10_18-34-29.430.jpeg,11969,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":145,""cy"":178}","{}"
10_18-34-29.608.jpeg,11915,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":23,""cy"":186}","{}"
10_18-34-29.608.jpeg,11915,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":42,""cy"":185}","{}"
10_18-34-29.608.jpeg,11915,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":50,""cy"":164}","{}"
10_18-34-29.608.jpeg,11915,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":84,""cy"":160}","{}"
10_18-34-29.608.jpeg,11915,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":115,""cy"":174}","{}"
10_18-34-29.608.jpeg,11915,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":147,""cy"":177}","{}"
10_18-34-32.418.jpeg,11844,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":186}","{}"
10_18-34-32.418.jpeg,11844,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":41,""cy"":185}","{}"
10_18-34-32.418.jpeg,11844,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":46,""cy"":163}","{}"
10_18-34-32.418.jpeg,11844,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":81,""cy"":154}","{}"
10_18-34-32.418.jpeg,11844,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":108,""cy"":169}","{}"
10_18-34-32.418.jpeg,11844,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":141,""cy"":177}","{}"
10_18-34-32.738.jpeg,11927,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":23,""cy"":186}","{}"
10_18-34-32.738.jpeg,11927,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":40,""cy"":186}","{}"
10_18-34-32.738.jpeg,11927,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":43,""cy"":163}","{}"
10_18-34-32.738.jpeg,11927,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":78,""cy"":154}","{}"
10_18-34-32.738.jpeg,11927,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":109,""cy"":170}","{}"
10_18-34-32.738.jpeg,11927,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":140,""cy"":177}","{}"
10_18-34-32.897.jpeg,11958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":22,""cy"":186}","{}"
10_18-34-32.897.jpeg,11958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":40,""cy"":186}","{}"
10_18-34-32.897.jpeg,11958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":44,""cy"":162}","{}"
10_18-34-32.897.jpeg,11958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":78,""cy"":155}","{}"
10_18-34-32.897.jpeg,11958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":110,""cy"":170}","{}"
10_18-34-32.897.jpeg,11958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":139,""cy"":177}","{}"
10_18-34-33.051.jpeg,11880,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":22,""cy"":186}","{}"
10_18-34-33.051.jpeg,11880,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":41,""cy"":186}","{}"
10_18-34-33.051.jpeg,11880,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":44,""cy"":160}","{}"
10_18-34-33.051.jpeg,11880,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":79,""cy"":156}","{}"
10_18-34-33.051.jpeg,11880,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":108,""cy"":172}","{}"
10_18-34-33.051.jpeg,11880,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":140,""cy"":178}","{}"
10_18-34-33.232.jpeg,11975,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":23,""cy"":186}","{}"
10_18-34-33.232.jpeg,11975,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":41,""cy"":185}","{}"
10_18-34-33.232.jpeg,11975,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":45,""cy"":160}","{}"
10_18-34-33.232.jpeg,11975,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":80,""cy"":156}","{}"
10_18-34-33.232.jpeg,11975,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":108,""cy"":171}","{}"
10_18-34-33.232.jpeg,11975,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":141,""cy"":178}","{}"
10_18-34-34.019.jpeg,11915,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":24,""cy"":185}","{}"
