filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
28_07-31-18.079.jpeg,11044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":152,""cy"":209}","{}"
28_07-31-18.079.jpeg,11044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":133,""cy"":207}","{}"
28_07-31-18.079.jpeg,11044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":131,""cy"":183}","{}"
28_07-31-18.079.jpeg,11044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":95,""cy"":185}","{}"
28_07-31-18.079.jpeg,11044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":66,""cy"":192}","{}"
28_07-31-18.079.jpeg,11044,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":34,""cy"":199}","{}"
28_07-31-18.559.jpeg,11111,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":151,""cy"":208}","{}"
28_07-31-18.559.jpeg,11111,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":134,""cy"":208}","{}"
28_07-31-18.559.jpeg,11111,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":184}","{}"
28_07-31-18.559.jpeg,11111,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":95,""cy"":183}","{}"
28_07-31-18.559.jpeg,11111,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":67,""cy"":192}","{}"
28_07-31-18.559.jpeg,11111,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":200}","{}"
28_07-31-19.229.jpeg,11139,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":151,""cy"":207}","{}"
28_07-31-19.229.jpeg,11139,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":134,""cy"":206}","{}"
28_07-31-19.229.jpeg,11139,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":184}","{}"
28_07-31-19.229.jpeg,11139,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":94,""cy"":185}","{}"
28_07-31-19.229.jpeg,11139,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":66,""cy"":193}","{}"
28_07-31-19.229.jpeg,11139,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":34,""cy"":198}","{}"
28_07-31-19.459.jpeg,11135,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":150,""cy"":208}","{}"
28_07-31-19.459.jpeg,11135,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":133,""cy"":207}","{}"
28_07-31-19.459.jpeg,11135,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":182}","{}"
28_07-31-19.459.jpeg,11135,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":96,""cy"":183}","{}"
28_07-31-19.459.jpeg,11135,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":67,""cy"":193}","{}"
28_07-31-19.459.jpeg,11135,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":34,""cy"":197}","{}"
28_07-31-19.710.jpeg,11106,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":151,""cy"":209}","{}"
28_07-31-19.710.jpeg,11106,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":134,""cy"":208}","{}"
28_07-31-19.710.jpeg,11106,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":133,""cy"":185}","{}"
28_07-31-19.710.jpeg,11106,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":94,""cy"":184}","{}"
28_07-31-19.710.jpeg,11106,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":66,""cy"":194}","{}"
28_07-31-19.710.jpeg,11106,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":198}","{}"
28_07-31-19.939.jpeg,11113,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":151,""cy"":208}","{}"
28_07-31-19.939.jpeg,11113,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":134,""cy"":208}","{}"
28_07-31-19.939.jpeg,11113,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":184}","{}"
28_07-31-19.939.jpeg,11113,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":97,""cy"":185}","{}"
28_07-31-19.939.jpeg,11113,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":69,""cy"":195}","{}"
28_07-31-19.939.jpeg,11113,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":198}","{}"
28_07-31-20.179.jpeg,11178,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":151,""cy"":208}","{}"
28_07-31-20.179.jpeg,11178,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":134,""cy"":208}","{}"
28_07-31-20.179.jpeg,11178,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":184}","{}"
28_07-31-20.179.jpeg,11178,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":95,""cy"":182}","{}"
28_07-31-20.179.jpeg,11178,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":68,""cy"":194}","{}"
28_07-31-20.179.jpeg,11178,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":198}","{}"
28_07-31-20.629.jpeg,11102,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":152,""cy"":207}","{}"
28_07-31-20.629.jpeg,11102,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":133,""cy"":207}","{}"
28_07-31-20.629.jpeg,11102,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":183}","{}"
28_07-31-20.629.jpeg,11102,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":94,""cy"":184}","{}"
28_07-31-20.629.jpeg,11102,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":66,""cy"":193}","{}"
28_07-31-20.629.jpeg,11102,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":198}","{}"
28_07-31-20.869.jpeg,11127,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":152,""cy"":208}","{}"
28_07-31-20.869.jpeg,11127,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":133,""cy"":207}","{}"
28_07-31-20.869.jpeg,11127,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":182}","{}"
28_07-31-20.869.jpeg,11127,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":95,""cy"":181}","{}"
28_07-31-20.869.jpeg,11127,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":67,""cy"":193}","{}"
28_07-31-20.869.jpeg,11127,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":198}","{}"
28_07-31-21.089.jpeg,11112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":152,""cy"":208}","{}"
28_07-31-21.089.jpeg,11112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":133,""cy"":207}","{}"
28_07-31-21.089.jpeg,11112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":184}","{}"
28_07-31-21.089.jpeg,11112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":97,""cy"":183}","{}"
28_07-31-21.089.jpeg,11112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":67,""cy"":193}","{}"
28_07-31-21.089.jpeg,11112,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":198}","{}"
28_07-31-21.319.jpeg,11084,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":152,""cy"":208}","{}"
28_07-31-21.319.jpeg,11084,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":133,""cy"":207}","{}"
28_07-31-21.319.jpeg,11084,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":184}","{}"
28_07-31-21.319.jpeg,11084,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":95,""cy"":184}","{}"
28_07-31-21.319.jpeg,11084,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":66,""cy"":194}","{}"
28_07-31-21.319.jpeg,11084,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":34,""cy"":197}","{}"
28_07-31-21.549.jpeg,11061,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":152,""cy"":209}","{}"
28_07-31-21.549.jpeg,11061,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":133,""cy"":208}","{}"
28_07-31-21.549.jpeg,11061,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":133,""cy"":184}","{}"
28_07-31-21.549.jpeg,11061,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":97,""cy"":183}","{}"
28_07-31-21.549.jpeg,11061,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":68,""cy"":194}","{}"
28_07-31-21.549.jpeg,11061,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":198}","{}"
28_07-31-21.779.jpeg,11099,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":151,""cy"":208}","{}"
28_07-31-21.779.jpeg,11099,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":133,""cy"":208}","{}"
28_07-31-21.779.jpeg,11099,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":181}","{}"
28_07-31-21.779.jpeg,11099,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":96,""cy"":181}","{}"
28_07-31-21.779.jpeg,11099,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":67,""cy"":194}","{}"
28_07-31-21.779.jpeg,11099,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":198}","{}"
28_07-31-22.039.jpeg,11108,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":152,""cy"":209}","{}"
28_07-31-22.039.jpeg,11108,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":132,""cy"":208}","{}"
28_07-31-22.039.jpeg,11108,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":131,""cy"":183}","{}"
28_07-31-22.039.jpeg,11108,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":96,""cy"":182}","{}"
28_07-31-22.039.jpeg,11108,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":69,""cy"":194}","{}"
28_07-31-22.039.jpeg,11108,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":198}","{}"
28_07-31-22.509.jpeg,11180,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":151,""cy"":207}","{}"
28_07-31-22.509.jpeg,11180,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":132,""cy"":207}","{}"
28_07-31-22.509.jpeg,11180,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":183}","{}"
28_07-31-22.509.jpeg,11180,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":96,""cy"":184}","{}"
28_07-31-22.509.jpeg,11180,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":68,""cy"":193}","{}"
28_07-31-22.509.jpeg,11180,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":34,""cy"":198}","{}"
28_07-31-22.729.jpeg,11069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":150,""cy"":208}","{}"
28_07-31-22.729.jpeg,11069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":132,""cy"":207}","{}"
28_07-31-22.729.jpeg,11069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":183}","{}"
28_07-31-22.729.jpeg,11069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":96,""cy"":183}","{}"
28_07-31-22.729.jpeg,11069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":69,""cy"":193}","{}"
28_07-31-22.729.jpeg,11069,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":34,""cy"":198}","{}"
28_07-31-23.189.jpeg,11093,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":151,""cy"":209}","{}"
28_07-31-23.189.jpeg,11093,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":132,""cy"":208}","{}"
28_07-31-23.189.jpeg,11093,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":185}","{}"
28_07-31-23.189.jpeg,11093,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":94,""cy"":185}","{}"
28_07-31-23.189.jpeg,11093,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":67,""cy"":195}","{}"
28_07-31-23.189.jpeg,11093,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":34,""cy"":198}","{}"
28_07-31-23.419.jpeg,11130,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":150,""cy"":208}","{}"
28_07-31-23.419.jpeg,11130,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":133,""cy"":207}","{}"
28_07-31-23.419.jpeg,11130,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":133,""cy"":184}","{}"
28_07-31-23.419.jpeg,11130,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":97,""cy"":183}","{}"
28_07-31-23.419.jpeg,11130,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":69,""cy"":193}","{}"
28_07-31-23.419.jpeg,11130,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":199}","{}"
28_07-31-23.639.jpeg,11162,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":150,""cy"":209}","{}"
28_07-31-23.639.jpeg,11162,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":132,""cy"":208}","{}"
28_07-31-23.639.jpeg,11162,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":185}","{}"
28_07-31-23.639.jpeg,11162,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":95,""cy"":183}","{}"
28_07-31-23.639.jpeg,11162,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":70,""cy"":194}","{}"
28_07-31-23.639.jpeg,11162,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":199}","{}"
28_07-31-23.849.jpeg,11110,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":150,""cy"":208}","{}"
28_07-31-23.849.jpeg,11110,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":134,""cy"":207}","{}"
28_07-31-23.849.jpeg,11110,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":183}","{}"
28_07-31-23.849.jpeg,11110,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":96,""cy"":183}","{}"
28_07-31-23.849.jpeg,11110,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":69,""cy"":195}","{}"
28_07-31-23.849.jpeg,11110,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":36,""cy"":198}","{}"
28_07-31-24.079.jpeg,11154,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":151,""cy"":209}","{}"
28_07-31-24.079.jpeg,11154,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":134,""cy"":207}","{}"
28_07-31-24.079.jpeg,11154,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":184}","{}"
28_07-31-24.079.jpeg,11154,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":96,""cy"":184}","{}"
28_07-31-24.079.jpeg,11154,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":69,""cy"":195}","{}"
28_07-31-24.079.jpeg,11154,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":34,""cy"":197}","{}"
28_07-31-24.327.jpeg,11158,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":151,""cy"":208}","{}"
28_07-31-24.327.jpeg,11158,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":132,""cy"":207}","{}"
28_07-31-24.327.jpeg,11158,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":132,""cy"":182}","{}"
28_07-31-24.327.jpeg,11158,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":94,""cy"":183}","{}"
28_07-31-24.327.jpeg,11158,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":69,""cy"":196}","{}"
28_07-31-24.327.jpeg,11158,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":35,""cy"":198}","{}"
28_07-31-24.589.jpeg,11096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":152,""cy"":209}","{}"
28_07-31-24.589.jpeg,11096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""point"",""cx"":134,""cy"":208}","{}"
28_07-31-24.589.jpeg,11096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""point"",""cx"":133,""cy"":183}","{}"
28_07-31-24.589.jpeg,11096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""point"",""cx"":94,""cy"":182}","{}"
28_07-31-24.589.jpeg,11096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""point"",""cx"":66,""cy"":193}","{}"
28_07-31-24.589.jpeg,11096,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""point"",""cx"":34,""cy"":198}","{}"
28_07-31-24.829.jpeg,11129,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""point"",""cx"":152,""cy"":207}","{}"
